time,open,high,low,close,Volume
2006-04-17,168.13,168.72,167.58,168.72,NaN
2006-04-18,168.66,169.22,167.99001,167.99001,NaN
2006-04-20,168.24001,169.23,168.14999,168.78999,NaN
2006-04-24,170.27,170.39999,169.7,169.81,NaN
2006-04-25,169.81,169.96001,168.94,168.94,NaN
2006-04-26,168.94,171.08,168.94,169.53,NaN
2006-04-27,169.63,170.47,169.46001,170.47,NaN
2006-05-02,171.96001,173.92999,171.92,173.85001,NaN
2006-05-03,174.07001,175.75,173.77,175.16,NaN
2006-05-08,176.49001,178.73,176.45,177.92999,NaN
2006-05-09,178.72,179.14,178.14,178.53999,NaN
2006-05-10,178.5,178.99001,178.2,178.53999,NaN
2006-05-15,175.84,176.46001,173.56,174.34,NaN
2006-05-16,174.34,175.49001,173.24001,173.24001,NaN
2006-05-17,173.03,173.03,170.66,170.74001,NaN
2006-05-18,171.34,172.21001,171.03999,172,NaN
2006-05-22,167.91,168.11,166.49001,167.78,NaN
2006-05-23,168.25999,168.64,165.88,166.45,NaN
2006-05-24,166.46001,166.64999,165.14,165.22,NaN
2006-05-25,165.38,166.62,165.38,166.62,NaN
2006-05-29,166.31,166.31,163.72,164.58,NaN
2006-05-30,164.48,164.5,162.2,162.64,NaN
2006-05-31,162.94,163.81,162.62,163.22,NaN
2006-06-01,164.03999,164.87,163.75999,164.42,NaN
2006-06-05,164.02,164.02,162.67,163.24001,NaN
2006-06-06,163.24001,163.27,160.97,161.67,NaN
2006-06-07,161.75,162.06,160.3,160.92,NaN
2006-06-08,160.92,161.14,160.47,160.71001,NaN
2006-06-13,160.52,160.52,157.00999,157.56,NaN
2006-06-14,157.77,158.06,155.17,156.95,NaN
2006-06-15,157.14999,158.33,157.14999,158.03,NaN
2006-06-19,158.37,158.82001,155.71001,157.00999,NaN
2006-06-20,157.28999,157.52,157.03999,157.52,NaN
2006-06-21,157.52,158.42999,157.14999,157.28999,NaN
2006-06-22,157.28999,157.69,156.69,156.69,NaN
2006-06-26,156.47,157.06,155.71001,156.06,NaN
2006-06-27,156.06,156.06,155.09,155.52,NaN
2006-06-28,155.52,156.61,155.27,155.78,NaN
2006-06-29,155.82001,156.50999,155.67999,155.73,NaN
2006-07-03,156.38,156.85001,156.22,156.78999,NaN
2006-07-04,156.97,156.97,155.52,155.66,NaN
2006-07-05,155.67999,156.64,155.67999,156.57001,NaN
2006-07-06,156.50999,157.02,155.73,156.2,NaN
2006-07-12,155.99001,156.39,154.92,154.99001,NaN
2006-07-13,154.60001,154.94,152.99001,153.83,NaN
2006-07-17,152.98,153.34,152.17,152.78999,NaN
2006-07-18,152.78999,154.38,152.78999,154.25,NaN
2006-07-19,154.49001,154.55,152.12,154.24001,NaN
2006-07-20,154.35001,155.25,153.95,155.16,NaN
2006-07-24,155.39,155.78999,154.78,155.71001,NaN
2006-07-25,155.81,156.73,155.5,156.71001,NaN
2006-07-26,156.85001,160.19,156.75,160.19,NaN
2006-07-27,160.11,160.84,159.17,159.99001,NaN
2006-07-31,159.36,159.92,158.69,158.81,NaN
2006-08-01,158.72,159.60001,158.37,159.17999,NaN
2006-08-02,159.17999,160.61,159.17999,160.27,NaN
2006-08-03,160.27,160.86,160.12,160.83,NaN
2006-08-07,161.31,161.95,161.3,161.44,NaN
2006-08-08,161.92,162.00999,161.31,161.97,NaN
2006-08-09,162.02,162.14999,160.41,161.49001,NaN
2006-08-10,161.42999,162.03,159.60001,160.00999,NaN
2006-08-15,160.3,161.12,160.14999,160.28999,NaN
2006-08-16,160.22,161.75999,160.16,160.41,NaN
2006-08-17,160.39,161.25999,160.02,160.02,NaN
2006-08-21,160.50999,161.25,160.50999,160.82001,NaN
2006-08-22,160.82001,161.17,159.46001,159.64999,NaN
2006-08-23,159.60001,159.78,158.77,158.98,NaN
2006-08-24,159.12,159.71001,159.03999,159.49001,NaN
2006-08-28,158.73,159.11,158.17999,158.69,NaN
2006-08-29,158.61,159.09,158.45,158.95,NaN
2006-08-30,159.07001,159.27,158.42,158.72,NaN
2006-08-31,158.64999,159.64999,158.62,159.53,NaN
2006-09-04,159.39,161.64,158.97,160.48,NaN
2006-09-05,160.31,162.78,160.31,161.83,NaN
2006-09-06,160.31,162.78,160.31,161.83,NaN
2006-09-07,161.52,162.74001,161.52,161.84,NaN
2006-09-08,162.12,163.05,161.62,162.56,NaN
2006-09-11,162.74001,163.12,162.35001,162.38,NaN
2006-09-12,162.46001,163.14999,162.33,162.33,NaN
2006-09-13,162.42999,163.24001,162.42999,162.56,NaN
2006-09-14,162.72,163.88,162.72,163.47,NaN
2006-09-15,163.55,164.10001,162.59,162.97,NaN
2006-09-18,162.97,163.21001,162.52,163.08,NaN
